uniprot_id	ncbi_gene	gene_name	gene_description	gene_aliases	pmid	year	in_title	fraction_mentions	total_genes	journal	full_text	title
Q9UGL9	54544	CRCT1	cysteine rich C-terminal 1	C1orf42, NICE-1, NICE1	26718216	2016	True	0.6471	2	Tumour Biol	False	CRCT1 regulated by microRNA-520 g inhibits proliferation and induces apoptosis in esophageal squamous cell cancer.
Q9UGL9	54544	CRCT1	cysteine rich C-terminal 1	C1orf42, NICE-1, NICE1	29779262	2018	False	0.3333	3	J Clin Periodontol	False	Salivary exRNA biomarkers to detect gingivitis and monitor disease regression.
A8MYJ7	100287898	TTC34	tetratricopeptide repeat domain 34		35907971	2022	False	0.3333	2	Clin Rheumatol	True	Health disparities in systemic lupus erythematosus:a narrative review
C9JFL3	644844	PHGR1	proline, histidine and glycine rich 1		29415677	2018	True	0.8214	21	BMC Gastroenterol	True	Expression profiling and intracellular localization studies of the novel Proline-, Histidine-, and Glycine-rich protein 1 suggest an essential role in gastro-intestinal epithelium and a potential clinical application in colorectal cancer diagnostics
C9JFL3	644844	PHGR1	proline, histidine and glycine rich 1		29475140	2018	True	0.76	7	Transl Oncol	True	The Prognostic Relevance of Sentinel Lymph Node Metastases Assessed by PHGR1 mRNA Quantification in Stage I to III Colon Cancer
Q5T089	79906	MORN1	MORN repeat containing 1		18310354	2008	True	1.0	1	Eukaryot Cell	False	MORN1 has a conserved role in asexual and sexual development across the apicomplexa.
Q5T089	79906	MORN1	MORN repeat containing 1		23027733	2012	True	1.0	1	Cytoskeleton (Hoboken)	False	Targeted proteomic dissection of Toxoplasma cytoskeleton sub-compartments using MORN1.
Q5T089	79906	MORN1	MORN repeat containing 1		20808817	2010	True	0.9742	3	PLoS One	True	A Toxoplasma MORN1 Null Mutant Undergoes Repeated Divisions but Is Defective in Basal Assembly, Apicoplast Division and Cytokinesis
Q5T089	79906	MORN1	MORN repeat containing 1		35965572	2022	True	0.5	6	Front Oncol	True	Epigenome-wide gene-age interaction study reveals reversed effects of MORN1 DNA methylation on survival between young and elderly oral squamous cell carcinoma patients
Q5T089	79906	MORN1	MORN repeat containing 1		26763910	2016	False	0.6346	8	J Cell Sci	True	Pellicle formation in the malaria parasite
Q5T089	79906	MORN1	MORN repeat containing 1		34878291	2021	False	0.625	3	mSphere	True	The Basal Complex Protein PfMORN1 Is Not Required for Asexual Replication of Plasmodium falciparum
Q5T089	79906	MORN1	MORN repeat containing 1		33296386	2020	False	0.4737	7	PLoS One	True	Structures of three MORN repeat proteins and a re-evaluation of the proposed lipid-binding properties of MORN repeats
Q5T089	79906	MORN1	MORN repeat containing 1		38638857	2024	False	0.3333	9	Front Oncol	True	Editorial: Epigenomic drivers of cancer disparities
Q5T089	79906	MORN1	MORN repeat containing 1		29091964	2017	False	0.305	14	PLoS Pathog	True	Interaction between the flagellar pocket collar and the hook complex via a novel microtubule-binding protein in Trypanosoma brucei
Q5T089	79906	MORN1	MORN repeat containing 1		18282098	2008	False	0.3	7	PLoS Pathog	True	Forward Genetic Analysis of the Apicomplexan Cell Division Cycle in Toxoplasma gondii 
Q96AQ9	348487	FAM131C	family with sequence similarity 131 member C	C1orf117	37612784	2023	False	1.0	1	Methods Appl Fluoresc	False	DWH24: a new antibody for fluorescence-based cell death analysis.
Q96MH7	375444	C5orf34	chromosome 5 open reading frame 34		38951221	2024	True	1.0	1	Funct Integr Genomics	False	Comprehensive pan-cancer analysis reveals that C5orf34 regulates the proliferation and mortality of lung cancer.
Q96MH7	375444	C5orf34	chromosome 5 open reading frame 34		30771479	2019	True	0.619	3	Gene	False	Up-regulation of C5orf34 promotes lung adenocarcinoma migration and is correlated with worse prognosis.
Q96MH7	375444	C5orf34	chromosome 5 open reading frame 34		34814312	2021	False	1.0	1	Math Biosci Eng	False	Pathological analysis of hesperetin-derived small cell lung cancer by artificial intelligence technology under fiberoptic bronchoscopy.
Q96MH7	375444	C5orf34	chromosome 5 open reading frame 34		38078888	2023	False	0.8216	8	Aging (Albany NY)	True	Integration of genomics and transcriptomics highlights the crucial role of chromosome 5 open reading frame 34 in various human malignancies
Q6UY01	79782	LRRC31	leucine rich repeat containing 31	HEL-S-293	26462420	2016	True	0.3883	42	Mucosal Immunol	True	LRRC31 is induced by IL-13 and regulates kallikrein expression and barrier function in the esophageal epithelium
Q6UY01	79782	LRRC31	leucine rich repeat containing 31	HEL-S-293	33005030	2020	True	0.3645	29	Nat Cell Biol	True	LRRC31 inhibits DNA repair and sensitizes breast cancer brain metastasis to radiation therapy
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		37814858	2023	True	1.0	1	Nan Fang Yi Ke Da Xue Xue Bao	False	[miRNA-128-3p inhibits malignant behavior of glioma cells by downregulating KLHDC8A expression].
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		39614999	2024	True	0.7778	2	Discov Oncol	False	Evaluating KLHDC8A as a biomarker for glioma: impact on survival and proliferation through the Wnt/beta-catenin pathway.
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		39327249	2024	True	0.56	3	Discov Med	False	KLHDC8A Regulates M1/M2 Macrophage Polarization Through the PD-1/STAT3 Pathway to Promote Papillary Thyroid Cancer Development.
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		32851798	2020	True	0.5053	31	J Cell Mol Med	True	Lactate induced up-regulation of KLHDC8A (Kelch domain-containing 8A) contributes to the proliferation, migration and apoptosis of human glioma cells
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		36394953	2023	True	0.4165	42	J Clin Invest	True	Superenhancer activation of KLHDC8A drives glioma ciliation and hedgehog signaling
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		36199422	2022	True	0.4114	26	Oxid Med Cell Longev	True	KLHDC8A Expression in Association with Macrophage Infiltration and Oxidative Stress Predicts Unfavorable Prognosis for Glioma
Q8IYD2	55220	KLHDC8A	kelch domain containing 8A		39805213	2024	True	0.3529	4	Cell Immunol	False	KLHDC8A knockdown in normal ovarian epithelial cells promoted the polarization of pro-tumoral macrophages via the C5a/C5aR/p65 NFkappaB signaling pathway.
Q9BTA0	84734	FAM167B	family with sequence similarity 167 member B	C1orf90, DIORA-2	29663334	2018	False	0.3333	3	Clin Exp Immunol	False	The rheumatic disease-associated FAM167A-BLK locus encodes DIORA-1, a novel disordered protein expressed highly in bronchial epithelium and alveolar macrophages.
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	33931729	2021	True	1.0	1	Mol Psychiatry	False	Regulation of TRANK1 by GSK-3 in the brain: unexpected interactions.
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	33737391	2021	True	1.0	1	Proc Natl Acad Sci U S A	False	Kleine-Levin syndrome is associated with birth difficulties and genetic variants in the TRANK1 gene loci.
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	32791513	2021	True	0.875	2	Neuropsychopharmacology	False	Independent replications and integrative analyses confirm TRANK1 as a susceptibility gene for bipolar disorder.
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	34992606	2021	True	0.3742	26	Front Immunol	True	New Evidence of Gut Microbiota Involvement in the Neuropathogenesis of Bipolar Depression by TRANK1 Modulation: Joint Clinical and Animal Data
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	34014031	2021	True	0.3061	33	J Cell Mol Med	True	Impaired blood-brain barrier in the microbiota-gut-brain axis: Potential role of bipolar susceptibility gene TRANK1 
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	34943906	2021	False	0.75	2	Cells	True	A New Player in Jasmonate-Mediated Stomatal Closure: The Arabidopsis thaliana Copper Amine Oxidase beta
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	32403364	2020	False	0.5455	4	Microorganisms	True	Systematic Review of the Respiratory Syncytial Virus (RSV) Prevalence, Genotype Distribution, and Seasonality in Children from the Middle East and North Africa (MENA) Region
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	34557030	2021	False	0.5	2	Int J Gen Med	True	Anatomical Study on the Safety of Anterior Cervical Craniovertebral Fusion with Clival Screw Placement in Children Aged 1-6 Years
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	37553546	2023	False	0.4444	6	Cell Mol Neurobiol	False	Sleep Disorder Kleine-Levin Syndrome (KLS) Joins the List of Polygenic Brain Disorders Associated with Obstetric Complications.
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	38132987	2023	False	0.3333	4	Nanomaterials (Basel)	True	In Vitro Antiviral Activity of Hyperbranched Poly-L-Lysine Modified by L-Arginine against Different SARS-CoV-2 Variants
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	34659921	2021	False	0.3333	6	Cureus	True	Treatment of Kleine-Levin Syndrome With Intranasal Photobiomodulation and Methylene Blue
O15050	9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	LBA1	36590182	2022	False	0.3214	11	Curr Sleep Med Rep	True	An Update on Kleine-Levin Syndrome
Q96K31	84933	C8orf76	chromosome 8 open reading frame 76		30733230	2019	True	0.8421	2	Clin Cancer Res	False	C8orf76 Promotes Gastric Tumorigenicity and Metastasis by Directly Inducing lncRNA DUSP5P1 and Associates with Patient Outcomes.
Q96K31	84933	C8orf76	chromosome 8 open reading frame 76		35482249	2022	True	0.75	5	Adv Ther	False	High Expression of C8orf76 Is an Independent Predictive Factor of Poor Prognosis in Patients with Breast Cancer.
Q96K31	84933	C8orf76	chromosome 8 open reading frame 76		35884471	2022	True	0.5249	28	Cancers (Basel)	True	C8orf76 Modulates Ferroptosis in Liver Cancer via Transcriptionally Up-Regulating SLC7A11
Q5T871	149018	LELP1	late cornified envelope like proline rich 1		26608070	2016	True	0.5833	3	Acta Derm Venereol	False	Association of a Single Nucleotide Polymorphism in a Late Cornified Envelope-like Proline-rich 1 Gene (LELP1) with Atopic Dermatitis.
Q5T871	149018	LELP1	late cornified envelope like proline rich 1		17387579	2007	True	0.5	4	J Hum Genet	False	Association of a chromosome 1q21 locus in close proximity to a late cornified envelope-like proline-rich 1 (LELP1) gene with total serum IgE levels.
Q5T871	149018	LELP1	late cornified envelope like proline rich 1		35452922	2022	False	0.4444	3	Immunobiology	False	Association of epidermal differentiation complex (EDC) genetic variants with House Dust Mite sensitization in Atopic Dermatitis Patients.
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	32420813	2020	True	1.0	1	Cell Cycle	False	Overexpression of MYEOV predicting poor prognosis in patients with pancreatic ductal adenocarcinoma.
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	31894478	2020	True	1.0	1	Hum Cell	False	MiR-490-5p functions as tumor suppressor in childhood neuroblastoma by targeting MYEOV.
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	36698109	2023	True	0.5951	16	BMC Cancer	True	MYEOV overexpression induced by demethylation of its promoter contributes to pancreatic cancer progression via activation of the folate cycle/c-Myc/mTORC1 pathway
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	32879444	2020	True	0.5	3	Oncogene	False	MYEOV increases HES1 expression and promotes pancreatic cancer progression by enhancing SOX9 transactivity.
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	34930894	2021	True	0.4624	23	Cell Death Dis	True	The MYEOV-MYC association promotes oncogenic miR-17/93-5p expression in pancreatic ductal adenocarcinoma
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	36358856	2022	True	0.3381	21	Cancers (Basel)	True	Identification of MYEOV-Associated Gene Network as a Potential Therapeutic Target in Pancreatic Cancer
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	33536580	2021	True	0.3333	3	Oncogene	False	Correction to: MYEOV increases HES1 expression and promotes pancreatic cancer progression by enhancing SOX9 transactivity.
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	34659542	2021	False	0.4105	20	J Cancer	True	Analysis of Methylation-driven Genes in Pancreatic Ductal Adenocarcinoma for Predicting Prognosis
Q96EZ4	26579	MYEOV	myeloma overexpressed	OCIM	33278551	2021	False	0.3333	3	Gene	False	High expression of MYEOV reflects poor prognosis in non-small cell lung cancer.
Q96LX7	149483	CCDC17	coiled-coil domain containing 17		38180615	2024	False	1.0	1	Mol Neurobiol	False	Clinical Characterization and Underlying Genetic Findings in Brazilian Patients with Syndromic Microcephaly Associated with Neurodevelopmental Disorders.
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	35062710	2021	False	0.9437	2	Vaccines (Basel)	True	Biophysical Characterization of Viral and Lipid-Based Vectors for Vaccines and Therapeutics with Light Scattering and Calorimetric Techniques
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	33555278	2021	False	0.9	2	Nanoscale	False	Hybrid multimodal contrast agent for multiscale in vivo investigation of neuroinflammation.
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	37271268	2023	False	0.7778	3	Int J Biol Macromol	False	Structure characterization and biological activities evaluation of two hetero-polysaccharides from Lepista nuda: Cell antioxidant, anticancer and immune-modulatory activities.
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	39080401	2024	False	0.7442	9	Commun Biol	True	Development of an extended action fostemsavir lipid nanoparticle
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	34741934	2021	False	0.6667	2	J Chromatogr B Analyt Technol Biomed Life Sci	True	Enabling online determination of the size-dependent RNA content of lipid nanoparticle-based RNA formulations
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	39040888	2024	False	0.6486	3	Vaccine X	True	Effectiveness and duration of additional immune defense provided by SARS-CoV-2 infection before and after receiving the mRNA COVID-19 vaccine BNT162b2
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	38671011	2024	False	0.6	2	Sci Rep	True	Approximate solutions of the spin and pseudospin symmetries under coshine Yukawa tensor interaction
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	33684122	2021	False	0.5625	2	PLoS One	True	Response analysis of the nodes of pipe networks under seismic load
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	38104324	2023	False	0.5492	8	J Am Chem Soc	True	RNA to Rule Them All: Critical Steps in Lassa Virus Ribonucleoparticle Assembly and Recruitment
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	34960642	2021	False	0.5	2	Viruses	True	Retrospective Characterization of Initial Peste des petits ruminants Outbreaks (2008-2012) in the Democratic Republic of the Congo
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	34070978	2021	False	0.4648	4	Polymers (Basel)	True	Synthesis and Characterization of a Fe3O4@PNIPAM-Chitosan Nanocomposite and Its Potential Application in Vincristine Delivery
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	39869850	2025	False	0.4592	4	Inorg Chem	True	Synthesis and Characterization of Homo- and Heteroleptic Neptunium(IV) Heteroarylalkenolate Complexes
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	32039162	2020	False	0.45	3	Front Chem	True	Exploiting Double Exchange Diels-Alder Cycloadditions for Immobilization of Peptide Nucleic Acids on Gold Nanoparticles
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	37738334	2023	False	0.4407	5	Sci Adv	True	Intranasal mRNA-LNP vaccination protects hamsters from SARS-CoV-2 infection
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	35897587	2022	False	0.4091	4	Materials (Basel)	True	Development and Investigation of High Performance PVA/NiO and PVA/CuO Nanocomposites with Improved Physical, Dielectric and Mechanical Properties
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	34739025	2022	False	0.4	2	Mater Horiz	True	Cryogenic electron tomography to determine thermodynamic quantities for nanoparticle dispersions 
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	32743074	2020	False	0.3757	31	Sci Adv	True	Increased PIP3 activity blocks nanoparticle mRNA delivery
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	37975733	2023	False	0.3333	2	Mol Pharm	False	Investigations into mRNA Lipid Nanoparticles Shelf-Life Stability under Nonfrozen Conditions.
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	33659982	2021	False	0.3333	3	Gerontologist	True	Nurse Practitioners Rising to the Challenge During the Coronavirus Disease 2019 Pandemic in Long-Term Care Homes
A1A4G5	348801	LNP1	leukemia NUP98 fusion partner 1	NP3	34876012	2021	False	0.3333	3	BMC Microbiol	True	Pheno- and genotypic characterization and identification of novel subtypes of Peste des Petits Ruminants virus in domestic and captive wild goats in Northern Iraq
